sample,adc,filtered,lead_off
23852,4698,-84.42,0
23853,4411,-63.64,0
23854,4811,-31.80,0
23855,5712,11.37,0
23856,6648,62.73,0
23857,7054,115.07,0
23858,6737,158.76,0
23859,5801,184.83,0
23860,4751,187.89,0
23861,4161,167.67,0
23862,4284,128.81,0
23863,5031,78.95,0
23864,6020,25.83,0
23865,6656,-25.27,0
23866,6595,-72.31,0
23867,5841,-115.67,0
23868,4811,-156.47,0
23869,4073,-194.93,0
23870,4009,-229.33,0
23871,4655,-256.13,0
23872,5687,-271.59,0
23873,6548,-273.74,0
23874,6758,-263.56,0
23875,6208,-244.83,0
23876,5202,-223.10,0
23877,4341,-203.76,0
23878,4062,-189.83,0
23879,4509,-180.48,0
23880,5473,-171.78,0
23881,6447,-159.26,0
23882,6866,-140.65,0
23883,6518,-117.26,0
23884,5593,-93.71,0
23885,4626,-75.95,0
23886,4124,-68.03,0
23887,4339,-69.56,0
23888,5167,-75.71,0
23889,6205,-79.85,0
23890,6864,-77.01,0
23891,6785,-65.83,0
23892,6009,-48.87,0
23893,4977,-31.21,0
23894,4269,-18.01,0
23895,4247,-11.74,0
23896,4925,-10.76,0
23897,6020,-10.25,0
23898,6921,-4.47,0
23899,7183,11.11,0
23900,6715,38.71,0
23901,5801,78.18,0
23902,4955,127.96,0
23903,4659,186.01,0
23904,5071,249.97,0
23905,6003,316.45,0
23906,6939,380.46,0
23907,7302,435.63,0
23908,6884,475.03,0
23909,5943,492.22,0
23910,4964,483.08,0
23911,4502,448.48,0
23912,4782,396.17,0
23913,5673,339.72,0
23914,6724,294.48,0
23915,7364,272.21,0
23916,7260,277.13,0
23917,6438,304.78,0
23918,5290,343.93,0
23919,4456,380.11,0
23920,4317,399.75,0
23921,4891,393.72,0
23922,5892,359.12,0
23923,6746,299.23,0
23924,6986,222.39,0
23925,6464,140.21,0
23926,5489,64.99,0
23927,4617,7.04,0
23928,4316,-27.22,0
23929,4722,-35.96,0
23930,5642,-22.10,0
23931,6544,7.16,0
23932,6905,41.49,0
23933,6513,69.50,0
23934,5556,81.12,0
23935,4596,70.10,0
23936,4129,36.34,0
23937,4400,-13.04,0
23938,5267,-65.27,0
23939,6317,-106.36,0
23940,6949,-126.04,0
23941,6822,-121.12,0
23942,6025,-96.13,0
23943,4992,-61.20,0
23944,4293,-27.76,0
23945,4260,-4.02,0
23946,4913,7.46,0
23947,5929,8.87,0
23948,6726,4.42,0
23949,6871,-2.37,0
23950,6275,-10.06,0
23951,5307,-19.23,0
23952,4520,-30.66,0
23953,4325,-42.87,0
23954,4796,-50.86,0
23955,5738,-48.11,0
23956,6621,-30.55,0
23957,6947,0.22,0
23958,6494,36.42,0
23959,5474,66.15,0
23960,4445,77.15,0
23961,3913,61.08,0
23962,4174,17.01,0
23963,5164,-47.55,0
23964,6480,-117.74,0
23965,7500,-173.32,0
23966,7858,-191.21,0
23967,7586,-148.87,0
23968,7083,-28.12,0
23969,6896,181.91,0
23970,7413,483.43,0
23971,8656,870.36,0
23972,10211,1329.84,0
23973,11024,1842.98,0
23974,11029,2382.43,0
23975,10849,2910.22,0
23976,9737,3384.17,0
23977,8205,3768.52,0
23978,6859,4035.02,0
23979,6086,4154.61,0
23980,5935,4092.80,0
23981,6000,3816.90,0
23982,5797,3311.30,0
23983,5096,2591.65,0
23984,4126,1710.05,0
23985,3308,749.57,0
23986,3052,-189.11,0
23987,3589,-1005.68,0
23988,4727,-1618.47,0
23989,6016,-1978.90,0
23990,6825,-2078.47,0
23991,6798,-1947.60,0
23992,6045,-1647.28,0
23993,4995,-1255.78,0
23994,4269,-852.53,0
23995,4231,-502.98,0
23996,4871,-248.09,0
23997,5907,-101.34,0
23998,6713,-52.56,0
23999,6865,-76.29,0
24000,6270,-141.59,0
24001,5258,-220.58,0
24002,4415,-293.35,0
24003,4178,-348.60,0
24004,4654,-381.45,0
24005,5659,-391.00,0
24006,6628,-378.89,0
24007,7045,-348.71,0
24008,6649,-305.93,0
24009,5700,-258.10,0
24010,4720,-214.29,0
24011,4235,-182.73,0
24012,4496,-167.66,0
24013,5393,-167.58,0
24014,6477,-175.84,0
24015,7132,-183.16,0
24016,7003,-181.17,0
24017,6152,-165.97,0
24018,5047,-140.22,0
24019,4265,-112.36,0
24020,4186,-93.03,0
24021,4817,-90.70,0
24022,5825,-108.89,0
24023,6634,-145.55,0
24024,6829,-194.31,0
24025,6316,-246.47,0
24026,5407,-292.86,0
24027,4700,-325.04,0
24028,4608,-335.35,0
24029,5241,-316.78,0
24030,6324,-263.78,0
24031,7251,-174.55,0
24032,7534,-54.19,0
24033,6970,83.25,0
24034,5799,215.27,0
24035,4597,315.00,0
24036,3947,358.05,0
24037,4106,329.94,0
24038,4927,231.05,0
24039,5987,76.89,0
24040,6673,-106.10,0
24041,6599,-287.31,0
24042,5851,-439.32,0
24043,4873,-543.81,0
24044,4249,-593.77,0
24045,4324,-591.92,0
24046,5072,-547.02,0
24047,6174,-470.61,0
24048,7005,-374.96,0
24049,7128,-272.02,0
24050,6504,-173.05,0
24051,5467,-88.31,0
24052,4598,-25.78,0
24053,4356,10.68,0
24054,4830,22.52,0
24055,5799,15.86,0
24056,6708,-1.08,0
24057,7057,-21.01,0
24058,6651,-39.62,0
24059,5730,-56.08,0
24060,4795,-71.60,0
24061,4385,-86.88,0
24062,4728,-99.93,0
24063,5661,-105.69,0
24064,6733,-97.88,0
24065,7348,-71.97,0
24066,7188,-27.80,0
24067,6343,29.29,0
24068,5280,89.41,0
24069,4596,141.22,0
24070,4646,176.10,0
24071,5392,191.41,0
24072,6508,191.11,0
24073,7351,183.70,0
24074,7495,178.83,0
24075,6869,183.70,0
24076,5841,200.61,0
24077,4981,226.83,0
24078,4755,256.88,0
24079,5293,285.52,0
24080,6339,310.00,0
24081,7323,330.62,0
24082,7713,349.78,0
24083,7296,369.94,0
24084,6335,391.65,0
24085,5339,412.82,0
24086,4895,430.04,0
24087,5202,441.03,0
24088,6119,446.38,0
24089,7224,449.55,0
24090,7868,455.38,0
24091,7720,468.18,0
24092,6868,489.58,0
24093,5797,517.20,0
24094,5055,545.30,0
24095,5006,567.01,0
24096,5649,576.59,0
24097,6631,570.54,0
24098,7379,547.66,0
24099,7465,508.86,0
24100,6866,456.94,0
24101,5888,396.61,0
24102,5098,334.66,0
24103,4929,279.67,0
24104,5501,240.77,0
24105,6531,225.47,0
24106,7453,237.21,0
24107,7790,273.61,0
24108,7336,326.33,0
24109,6354,382.85,0
24110,5358,429.94,0
24111,4906,457.66,0
24112,5216,462.38,0
24113,6138,447.61,0
24114,7152,421.96,0
24115,7680,395.23,0
24116,7400,374.00,0
24117,6443,358.65,0
24118,5307,343.19,0
24119,4581,318.49,0
24120,4594,277.25,0
24121,5307,217.91,0
24122,6349,145.29,0
24123,7088,68.23,0
24124,7136,-4.26,0
24125,6443,-66.26,0
24126,5369,-116.41,0
24127,4535,-156.95,0
24128,4346,-190.96,0
24129,4861,-219.75,0
24130,5841,-242.46,0
24131,6720,-257.79,0
24132,7022,-266.18,0
24133,6567,-270.62,0
24134,5554,-275.98,0
24135,4590,-287.20,0
24136,4155,-307.04,0
24137,4446,-334.44,0
24138,5330,-364.80,0
24139,6351,-392.24,0
24140,6918,-412.19,0
24141,6714,-422.87,0
24142,5858,-425.73,0
24143,4829,-424.61,0
24144,4214,-423.71,0
24145,4294,-425.04,0
24146,5047,-427.16,0
24147,6151,-426.29,0
24148,6946,-418.39,0
24149,7039,-401.03,0
24150,6375,-374.52,0
24151,5297,-342.25,0
24152,4400,-309.93,0
24153,4101,-284.06,0
24154,4519,-270.40,0
24155,5406,-273.39,0
24156,6256,-296.01,0
24157,6551,-339.40,0
24158,6103,-401.98,0
24159,5152,-479.02,0
24160,4287,-562.72,0
24161,3945,-642.47,0
24162,4372,-705.65,0
24163,5353,-739.79,0
24164,6417,-736.10,0
24165,6951,-692.72,0
24166,6699,-616.49,0
24167,5794,-522.28,0
24168,4700,-429.44,0
24169,4033,-356.37,0
24170,4113,-315.02,0
24171,4894,-307.72,0
24172,5999,-327.47,0
24173,6801,-361.26,0
24174,6879,-394.79,0
24175,6217,-416.89,0
24176,5172,-422.33,0
24177,4375,-411.83,0
24178,4222,-389.61,0
24179,4798,-360.23,0
24180,5839,-326.84,0
24181,6791,-291.18,0
24182,7133,-254.39,0
24183,6701,-217.71,0
24184,5726,-183.00,0
24185,4752,-152.53,0
24186,4312,-128.32,0
24187,4600,-111.30,0
24188,5475,-101.15,0
24189,6479,-96.99,0
24190,7036,-98.04,0
24191,6840,-103.72,0
24192,5983,-113.51,0
24193,4937,-126.76,0
24194,4273,-142.56,0
24195,4328,-159.48,0
24196,5079,-175.47,0
24197,6145,-188.34,0
24198,6939,-196.29,0
24199,7010,-198.26,0
24200,6313,-194.32,0
24201,5226,-186.25,0
24202,4356,-177.56,0
24203,4113,-172.45,0
24204,4596,-174.38,0
24205,5541,-185.35,0
24206,6422,-206.21,0
24207,6706,-236.85,0
24208,6265,-276.14,0
24209,5326,-321.66,0
24210,4450,-369.23,0
24211,4087,-412.48,0
24212,4422,-443.45,0
24213,5313,-455.01,0
24214,6306,-444.10,0
24215,6846,-413.44,0
24216,6615,-370.85,0
24217,5763,-326.63,0
24218,4755,-290.53,0
24219,4158,-268.69,0
24220,4281,-261.60,0
24221,5047,-264.28,0
24222,6125,-268.75,0
24223,6870,-267.63,0
24224,6874,-256.86,0
24225,6123,-237.30,0
24226,4992,-214.73,0
24227,4128,-197.96,0
24228,3929,-195.24,0
24229,4492,-210.65,0
24230,5520,-242.49,0
24231,6470,-284.20,0
24232,6792,-326.85,0
24233,6309,-362.08,0
24234,5314,-384.86,0
24235,4366,-394.55,0
24236,3962,-393.76,0
24237,4317,-385.90,0
24238,5259,-373.29,0
24239,6317,-356.91,0
24240,6874,-336.84,0
24241,6690,-313.21,0
24242,5842,-286.92,0
24243,4832,-259.71,0
24244,4213,-233.51,0
24245,4311,-209.38,0
24246,5064,-187.06,0
24247,6126,-165.64,0
24248,6869,-144.60,0
24249,6900,-124.40,0
24250,6195,-106.64,0
24251,5142,-93.81,0
24252,4326,-88.22,0
24253,4183,-90.60,0
24254,4768,-98.97,0
24255,5787,-109.10,0
24256,6665,-116.38,0
24257,6907,-118.12,0
24258,6371,-115.14,0
24259,5374,-111.74,0
24260,4496,-113.43,0
24261,4191,-123.17,0
24262,4629,-138.23,0
24263,5605,-150.58,0
24264,6591,-150.66,0
24265,7029,-132.51,0
24266,6664,-97.63,0
24267,5676,-55.72,0
24268,4591,-21.63,0
24269,3973,-9.51,0
24270,4131,-26.62,0
24271,4965,-70.19,0
24272,6110,-128.60,0
24273,6947,-185.60,0
24274,7050,-225.34,0
24275,6388,-236.54,0
24276,5339,-215.23,0
24277,4502,-165.38,0
24278,4289,-97.25,0
24279,4796,-24.33,0
24280,5736,39.62,0
24281,6581,82.96,0
24282,6836,98.16,0
24283,6355,83.12,0
24284,5374,41.49,0
24285,4472,-18.15,0
24286,4075,-84.03,0
24287,4460,-143.66,0
24288,5351,-186.74,0
24289,6341,-207.83,0
24290,6746,-207.82,0
24291,6416,-193.80,0
24292,5477,-177.34,0
24293,4462,-170.80,0
24294,3897,-182.56,0
24295,4084,-213.23,0
24296,4921,-255.24,0
24297,5997,-296.08,0
24298,6728,-323.49,0
24299,6728,-329.97,0
24300,6016,-314.98,0
24301,4999,-284.09,0
24302,4258,-245.81,0
24303,4172,-207.50,0
24304,4800,-172.66,0
24305,5855,-140.96,0
24306,6757,-110.21,0
24307,7017,-78.56,0
24308,6509,-46.02,0
24309,5493,-14.85,0
24310,4574,11.33,0
24311,4227,29.54,0
24312,4629,39.45,0
24313,5571,43.80,0
24314,6564,46.92,0
24315,7026,52.27,0
24316,6694,60.55,0
24317,5739,68.91,0
24318,4694,71.84,0
24319,4131,64.01,0
24320,4344,43.75,0
24321,5206,15.18,0
24322,6323,-12.85,0
24323,7043,-30.24,0
24324,7032,-29.86,0
24325,6278,-10.36,0
24326,5182,23.34,0
24327,4335,61.96,0
24328,4179,95.17,0
24329,4779,114.94,0
24330,5888,117.79,0
24331,6864,105.76,0
24332,7180,85.93,0
24333,6665,67.87,0
24334,5591,59.56,0
24335,4557,63.79,0
24336,4098,77.05,0
24337,4436,91.48,0
24338,5356,98.51,0
24339,6366,92.13,0
24340,6860,70.64,0
24341,6556,36.42,0
24342,5630,-5.90,0
24343,4617,-51.40,0
24344,4079,-95.46,0
24345,4286,-132.98,0
24346,5163,-157.92,0
24347,6292,-164.48,0
24348,7062,-149.04,0
24349,7045,-111.66,0
24350,6269,-56.99,0
24351,5122,5.88,0
24352,4260,65.07,0
24353,4093,108.88,0
24354,4687,129.23,0
24355,5734,123.82,0
24356,6665,96.20,0
24357,6953,54.41,0
24358,6464,8.67,0
24359,5486,-31.32,0
24360,4596,-58.30,0
24361,4280,-67.97,0
24362,4704,-58.49,0
24363,5669,-30.34,0
24364,6685,13.32,0
24365,7169,66.56,0
24366,6857,121.49,0
24367,5987,169.72,0
24368,4895,204.34,0
24369,4323,221.73,0
24370,4505,222.48,0
24371,5324,211.31,0
24372,6400,195.42,0
24373,7091,181.75,0
24374,7029,174.45,0
24375,6278,173.65,0
24376,5235,176.06,0
24377,4505,177.61,0
24378,4467,176.47,0
24379,5148,174.74,0
24380,6230,177.45,0
24381,7102,189.64,0
24382,7312,213.40,0
24383,6772,246.30,0
24384,5815,282.22,0
24385,5002,314.66,0
24386,4786,340.84,0
24387,5277,363.90,0
24388,6257,391.20,0
24389,7191,429.57,0
24390,7556,480.39,0
24391,7105,537.17,0
24392,6042,586.68,0
24393,4868,612.92,0
24394,4195,602.48,0
24395,4303,549.18,0
24396,5119,456.40,0
24397,6212,336.25,0
24398,6929,206.29,0
24399,6897,85.02,0
24400,6142,-12.72,0
24401,5069,-78.94,0
24402,4314,-113.04,0
24403,4246,-119.77,0
24404,4917,-106.23,0
24405,6010,-79.43,0
24406,6901,-45.27,0
24407,7093,-8.46,0
24408,6493,26.66,0
24409,5430,55.35,0
24410,4491,72.88,0
24411,4147,76.27,0
24412,4553,66.00,0
24413,5505,45.80,0
24414,6476,20.86,0
24415,6900,-4.48,0
24416,6524,-28.19,0
24417,5545,-51.06,0
24418,4528,-75.85,0
24419,4033,-104.82,0
24420,4325,-136.77,0
24421,5262,-165.62,0
24422,6424,-182.05,0
24423,7161,-177.18,0
24424,7079,-146.33,0
24425,6225,-91.74,0
24426,5042,-23.20,0
24427,4209,44.12,0
24428,4101,94.60,0
24429,4737,117.43,0
24430,5776,109.57,0
24431,6611,75.18,0
24432,6756,22.73,0
24433,6125,-38.71,0
24434,5044,-102.24,0
24435,4168,-163.68,0
24436,3949,-219.77,0
24437,4576,-265.42,0
24438,5828,-292.30,0
24439,7143,-289.37,0
24440,7977,-244.76,0
24441,8047,-148.03,0
24442,7544,7.87,0
24443,6963,225.56,0
24444,7026,503.71,0
24445,7872,839.30,0
24446,9401,1230.16,0
24447,10996,1675.02,0
24448,11014,2167.90,0
24449,11018,2686.68,0
24450,10782,3189.22,0
24451,9504,3628.46,0
24452,7944,3969.67,0
24453,6725,4188.63,0
24454,6210,4258.55,0
24455,6255,4145.63,0
24456,6378,3819.67,0
24457,6096,3271.58,0
24458,5253,2526.67,0
24459,4165,1646.10,0
24460,3376,717.17,0
24461,3265,-162.91,0
24462,3943,-904.65,0
24463,5131,-1441.89,0
24464,6272,-1742.51,0
24465,6777,-1811.90,0
24466,6397,-1689.23,0
24467,5377,-1437.92,0
24468,4341,-1132.02,0
24469,3847,-840.40,0
24470,4192,-612.29,0
24471,5216,-468.76,0
24472,6423,-403.05,0
24473,7129,-388.92,0
24474,6959,-393.91,0
24475,5996,-392.72,0
24476,4761,-375.77,0
24477,3906,-349.51,0
24478,3847,-329.40,0
24479,4573,-329.78,0
24480,5730,-356.21,0
24481,6708,-403.04,0
24482,6954,-456.13,0
24483,6373,-498.78,0
24484,5300,-518.43,0
24485,4396,-510.93,0
24486,4145,-480.17,0
24487,4654,-434.17,0
24488,5663,-380.86,0
24489,6603,-326.38,0
24490,6934,-275.97,0
24491,6445,-235.57,0
24492,5353,-212.74,0
24493,4287,-215.34,0
24494,3776,-248.16,0
24495,4093,-308.93,0
24496,5080,-386.63,0
24497,6273,-463.69,0
24498,6985,-521.07,0
24499,6844,-544.34,0
24500,5974,-528.83,0
24501,4887,-481.34,0
24502,4199,-416.66,0
24503,4271,-350.56,0
24504,5047,-293.26,0
24505,6196,-246.99,0
24506,7060,-208.11,0
24507,7170,-171.31,0
24508,6454,-133.96,0
24509,5292,-98.59,0
24510,4364,-72.20,0
24511,4146,-62.18,0
24512,4747,-71.09,0
24513,5915,-93.67,0
24514,7010,-117.98,0
24515,7426,-129.84,0
24516,6929,-119.11,0
24517,5794,-84.97,0
24518,4617,-37.47,0
24519,4005,6.16,0
24520,4263,28.70,0
24521,5217,20.05,0
24522,6410,-19.00,0
24523,7156,-77.48,0
24524,7090,-138.42,0
24525,6290,-184.94,0
24526,5202,-205.59,0
24527,4457,-196.81,0
24528,4442,-162.28,0
24529,5178,-110.36,0
24530,6298,-51.05,0
24531,7133,6.35,0
24532,7216,54.47,0
24533,6466,87.58,0
24534,5272,100.80,0
24535,4317,90.20,0
24536,4007,54.60,0
24537,4565,-2.36,0
24538,5631,-71.82,0
24539,6616,-141.92,0
24540,6999,-201.57,0
24541,6512,-244.26,0
24542,5427,-270.14,0
24543,4368,-285.17,0
24544,3905,-297.53,0
24545,4293,-312.56,0
24546,5331,-329.25,0
24547,6538,-340.60,0
24548,7234,-337.16,0
24549,7088,-311.80,0
24550,6226,-263.55,0
24551,5126,-198.41,0
24552,4408,-126.82,0
24553,4461,-59.18,0
24554,5223,-2.22,0
24555,6337,41.96,0
24556,7151,74.33,0
24557,7169,96.35,0
24558,6417,107.69,0
24559,5311,105.62,0
24560,4362,87.04,0
24561,4144,51.79,0
24562,4713,4.52,0
24563,5814,-45.95,0
24564,6836,-89.35,0
24565,7211,-117.42,0
24566,6730,-126.83,0
24567,5681,-120.26,0
24568,4655,-105.12,0
24569,4218,-89.64,0
24570,4590,-78.62,0
24571,5584,-71.23,0
24572,6697,-62.54,0
24573,7291,-47.22,0
24574,7034,-23.34,0
24575,6036,5.45,0
24576,4802,30.25,0
24577,4015,40.01,0
24578,4018,26.06,0
24579,4812,-13.90,0
24580,5986,-74.55,0
24581,6901,-144.60,0
24582,7027,-210.29,0
24583,6320,-259.69,0
24584,5172,-286.46,0
24585,4263,-291.25,0
24586,4047,-279.74,0
24587,4605,-258.92,0
24588,5671,-234.46,0
24589,6653,-210.32,0
24590,7005,-189.54,0
24591,6522,-174.96,0
24592,5445,-169.38,0
24593,4400,-175.02,0
24594,3927,-192.16,0
24595,4218,-217.91,0
24596,5110,-246.77,0
24597,6128,-273.38,0
24598,6638,-295.63,0
24599,6356,-315.92,0
24600,5389,-340.30,0
24601,4272,-375.59,0
24602,3569,-425.57,0
24603,3652,-488.09,0
24604,4485,-554.92,0
24605,5666,-614.44,0
24606,6530,-655.57,0
24607,6608,-671.31,0
24608,5863,-661.08,0
24609,4707,-631.08,0
24610,3769,-592.25,0
24611,3501,-556.30,0
24612,4041,-532.06,0
24613,5103,-523.71,0
24614,6129,-530.93,0
24615,6527,-549.84,0
24616,6107,-574.37,0
24617,5138,-597.74,0
24618,4224,-613.55,0
24619,3842,-615.78,0
24620,4217,-598.78,0
24621,5160,-558.72,0
24622,6170,-496.42,0
24623,6657,-419.36,0
24624,6331,-341.42,0
24625,5317,-279.84,0
24626,4177,-250.34,0
24627,3464,-261.88,0
24628,3588,-312.96,0
24629,4453,-391.41,0
24630,5687,-477.84,0
24631,6626,-551.15,0
24632,6759,-593.80,0
24633,6097,-596.00,0
24634,4995,-557.59,0
24635,4121,-487.11,0
24636,3935,-398.13,0
24637,4544,-304.71,0
24638,5643,-217.99,0
24639,6622,-144.92,0
24640,6939,-88.89,0
24641,6439,-51.04,0
24642,5397,-31.40,0
24643,4427,-28.68,0
24644,4019,-38.98,0
24645,4413,-55.04,0
24646,5398,-67.53,0
24647,6485,-68.30,0
24648,7040,-53.54,0
24649,6760,-25.41,0
24650,5795,8.51,0
24651,4703,37.83,0
24652,4068,53.74,0
24653,4229,53.22,0
24654,5092,40.75,0
24655,6271,26.05,0
24656,7100,19.67,0
24657,7164,28.72,0
24658,6446,54.56,0
24659,5381,93.00,0
24660,4598,137.24,0
24661,4486,181.80,0
24662,5125,225.11,0
24663,6230,268.88,0
24664,7163,315.13,0
24665,7430,363.35,0
24666,6862,409.12,0
24667,5786,444.96,0
24668,4764,463.20,0
24669,4326,459.76,0
24670,4694,436.38,0
24671,5677,400.12,0
24672,6746,360.43,0
24673,7303,325.61,0
24674,7047,300.31,0
24675,6127,284.78,0
24676,5026,276.03,0
24677,4367,270.17,0
24678,4465,264.72,0
24679,5273,259.49,0
24680,6410,255.74,0
24681,7213,254.84,0
24682,7295,257.34,0
24683,6640,263.09,0
24684,5613,271.97,0
24685,4801,284.91,0
24686,4643,304.12,0
24687,5169,331.80,0
24688,6130,367.53,0
24689,6935,405.94,0
24690,7126,436.73,0
24691,6546,447.34,0
24692,5463,427.42,0
24693,4466,373.06,0
24694,4074,289.09,0
24695,4469,188.47,0
24696,5468,88.75,0
24697,6577,6.78,0
24698,7164,-45.82,0
24699,6943,-64.86,0
24700,6040,-53.46,0
24701,4986,-20.07,0
24702,4373,24.89,0
24703,4503,72.60,0
24704,5304,117.74,0
24705,6382,157.86,0
24706,7132,191.50,0
24707,7141,216.82,0
24708,6362,231.57,0
24709,5251,233.63,0
24710,4435,222.28,0
24711,4310,199.69,0
24712,4915,171.49,0
24713,5954,145.08,0
24714,6821,126.18,0
24715,7033,116.01,0
24716,6417,110.54,0
24717,5289,101.86,0
24718,4273,81.33,0
24719,3858,43.51,0
24720,4228,-11.03,0
24721,5171,-75.80,0
24722,6196,-141.52,0
24723,6672,-200.17,0
24724,6355,-247.71,0
24725,5352,-285.05,0
24726,4255,-316.78,0
24727,3559,-348.47,0
24728,3643,-383.80,0
24729,4457,-423.30,0
24730,5632,-464.66,0
24731,6503,-503.34,0
24732,6596,-533.05,0
24733,5895,-547.24,0
24734,4788,-541.52,0
24735,3923,-515.75,0
24736,3736,-474.36,0
24737,4318,-424.92,0
24738,5392,-376.08,0
24739,6381,-335.43,0
24740,6684,-307.54,0
24741,6148,-293.22,0
24742,5087,-290.60,0
24743,4104,-296.72,0
24744,3716,-308.09,0
24745,4100,-320.49,0
24746,5053,-329.38,0
24747,6091,-331.63,0
24748,6608,-326.95,0
24749,6314,-318.08,0
24750,5377,-309.72,0
24751,4344,-306.60,0
24752,3790,-310.97,0
24753,4014,-320.37,0
24754,4918,-327.63,0
24755,6098,-323.49,0
24756,6917,-300.45,0
24757,6958,-255.58,0
24758,6265,-191.49,0
24759,5216,-115.11,0
24760,4430,-34.94,0
24761,4288,41.79,0
24762,4841,110.46,0
24763,5800,167.87,0
24764,6601,210.10,0
24765,6753,231.56,0
24766,6143,226.10,0
24767,5094,189.62,0
24768,4207,123.17,0
24769,3923,35.53,0
24770,4429,-57.01,0
24771,5485,-134.38,0
24772,6595,-178.94,0
24773,7129,-180.83,0
24774,6818,-140.72,0
24775,5861,-69.28,0
24776,4805,16.27,0
24777,4196,97.85,0
24778,4339,162.15,0
24779,5146,203.33,0
24780,6215,222.02,0
24781,6923,222.45,0
24782,6863,209.64,0
24783,6090,187.61,0
24784,5012,159.03,0
24785,4257,126.33,0
24786,4197,93.48,0
24787,4909,66.68,0
24788,6073,53.19,0
24789,7078,59.10,0
24790,7405,87.58,0
24791,6898,137.86,0
24792,5873,205.08,0
24793,4897,281.23,0
24794,4481,357.04,0
24795,4825,423.97,0
24796,5736,475.21,0
24797,6701,505.84,0
24798,7144,512.73,0
24799,6811,494.85,0
24800,5887,453.69,0
24801,4879,393.91,0
24802,4361,324.03,0
24803,4586,256.18,0
24804,5449,203.84,0
24805,6569,177.82,0
24806,7314,182.66,0
24807,7299,215.51,0
24808,6559,267.52,0
24809,5509,327.00,0
24810,4741,383.16,0
24811,4676,429.32,0
24812,5333,464.05,0
24813,6412,489.87,0
24814,7303,510.58,0
24815,7531,528.75,0
24816,6997,544.67,0
24817,6004,556.84,0
24818,5094,563.92,0
24819,4772,566.66,0
24820,5160,568.30,0
24821,6064,572.68,0
24822,6944,581.06,0
24823,7307,589.78,0
24824,6870,590.44,0
24825,5906,572.77,0
24826,4887,529.18,0
24827,4388,459.33,0
24828,4671,372.31,0
24829,5596,284.87,0
24830,6729,216.10,0
24831,7447,180.88,0
24832,7376,185.06,0
24833,6585,223.89,0
24834,5522,284.29,0
24835,4802,350.07,0
24836,4803,408.14,0
24837,5527,452.69,0
24838,6612,485.28,0
24839,7466,511.38,0
24840,7610,535.70,0
24841,6957,558.85,0
24842,5843,576.62,0
24843,4865,582.13,0
24844,4547,569.73,0
24845,5022,538.64,0
24846,6068,494.15,0
24847,7142,446.07,0
24848,7649,405.39,0
24849,7348,380.83,0
24850,6422,376.40,0
24851,5376,390.80,0
24852,4783,418.70,0
24853,4934,452.95,0
24854,5708,486.26,0
24855,6709,511.86,0
24856,7316,523.65,0
24857,7177,516.60,0
24858,6357,487.56,0
24859,5282,436.41,0
24860,4536,367.20,0
24861,4511,288.58,0
24862,5213,212.55,0
24863,6355,151.46,0
24864,7287,114.81,0
24865,7512,107.10,0
24866,6919,126.95,0
24867,5826,167.25,0
24868,4821,216.69,0
24869,4463,262.66,0
24870,4879,294.69,0
24871,5861,306.97,0
24872,6852,298.92,0
24873,7273,274.00,0
24874,6884,237.43,0
24875,5911,194.03,0
24876,4867,147.27,0
24877,4341,100.05,0
24878,4576,56.09,0
24879,5435,20.37,0
24880,6500,-2.51,0
24881,7136,-10.63,0
24882,6991,-6.32,0
24883,6108,3.83,0
24884,4949,10.55,0
24885,4164,4.72,0
24886,4150,-18.95,0
24887,4867,-59.24,0
24888,6062,-108.39,0
24889,7045,-154.52,0
24890,7381,-184.90,0
24891,7001,-188.85,0
24892,6283,-159.02,0
24893,5824,-90.06,0
24894,6097,24.45,0
24895,7237,194.51,0
24896,8919,433.28,0
24897,10565,753.39,0
24898,11027,1160.29,0
24899,11016,1644.00,0
24900,10964,2176.99,0
24901,10606,2725.90,0
24902,9970,3266.56,0
24903,9498,3782.76,0
24904,9243,4249.00,0
24905,8938,4615.63,0
24906,8283,4810.69,0
24907,7092,4758.46,0
24908,5503,4405.57,0
24909,4005,3743.58,0
24910,3098,2819.14,0
24911,3063,1728.70,0
24912,3878,599.34,0
24913,5155,-437.89,0
24914,6291,-1273.55,0
24915,6720,-1837.63,0
24916,6334,-2107.30,0
24917,5428,-2105.34,0
24918,4647,-1890.53,0
24919,4461,-1542.20,0
24920,5007,-1142.16,0
24921,6083,-759.27,0
24922,7128,-439.76,0
24923,7556,-204.72,0
24924,7109,-54.08,0
24925,6031,24.79,0
24926,4874,47.78,0
24927,4231,28.17,0
24928,4390,-24.58,0
24929,5231,-102.82,0
24930,6316,-198.00,0
24931,7009,-299.17,0
24932,6937,-393.46,0
24933,6165,-468.79,0
24934,5111,-517.08,0
24935,4393,-536.31,0
24936,4390,-530.08,0
24937,5110,-505.34,0
24938,6179,-469.71,0
24939,7014,-429.73,0
24940,7154,-390.34,0
24941,6546,-355.28,0
24942,5541,-327.51,0
24943,4699,-308.82,0
24944,4497,-298.65,0
24945,5022,-293.39,0
24946,6040,-287.16,0
24947,7009,-274.19,0
24948,7404,-251.24,0
24949,6989,-219.04,0
24950,6020,-182.27,0
24951,5039,-148.07,0
24952,4622,-122.90,0
24953,4983,-109.04,0
24954,5982,-102.62,0
24955,7088,-94.80,0
24956,7729,-75.70,0
24957,7536,-39.17,0
24958,6611,13.57,0
