sample,adc,filtered,lead_off
144145,5321,-154.05,0
144146,5309,-164.20,0
144147,5320,-173.43,0
144148,5353,-180.49,0
144149,5389,-184.28,0
144150,5409,-184.31,0
144151,5409,-180.90,0
144152,5372,-175.12,0
144153,5326,-168.53,0
144154,5292,-162.78,0
144155,5276,-159.24,0
144156,5293,-158.69,0
144157,5330,-161.21,0
144158,5363,-166.16,0
144159,5381,-172.39,0
144160,5363,-178.49,0
144161,5326,-183.15,0
144162,5290,-185.57,0
144163,5276,-185.59,0
144164,5284,-183.64,0
144165,5315,-180.47,0
144166,5348,-176.90,0
144167,5364,-173.68,0
144168,5351,-171.31,0
144169,5309,-170.07,0
144170,5262,-170.11,0
144171,5236,-171.51,0
144172,5236,-174.30,0
144173,5263,-178.25,0
144174,5297,-182.91,0
144175,5319,-187.66,0
144176,5317,-191.92,0
144177,5288,-195.33,0
144178,5249,-197.76,0
144179,5222,-199.28,0
144180,5213,-200.06,0
144181,5237,-200.23,0
144182,5272,-199.85,0
144183,5314,-198.95,0
144184,5324,-197.46,0
144185,5308,-195.25,0
144186,5274,-192.24,0
144187,5241,-188.50,0
144188,5229,-184.24,0
144189,5249,-179.69,0
144190,5288,-175.03,0
144191,5328,-170.24,0
144192,5355,-165.21,0
144193,5335,-159.81,0
144194,5307,-154.09,0
144195,5270,-148.35,0
144196,5255,-143.01,0
144197,5259,-138.35,0
144198,5283,-134.39,0
144199,5311,-131.05,0
144200,5334,-128.35,0
144201,5330,-126.46,0
144202,5310,-125.60,0
144203,5251,-125.80,0
144204,5274,-126.90,0
144205,5280,-128.27,0
144206,5314,-128.63,0
144207,5358,-126.41,0
144208,5398,-120.55,0
144209,5401,-110.91,0
144210,5380,-98.36,0
144211,5349,-84.50,0
144212,5319,-71.17,0
144213,5312,-59.85,0
144214,5325,-51.28,0
144215,5358,-45.48,0
144216,5398,-42.00,0
144217,5413,-40.15,0
144218,5417,-39.15,0
144219,5387,-38.27,0
144220,5361,-36.80,0
144221,5342,-34.22,0
144222,5345,-30.29,0
144223,5373,-25.13,0
144224,5409,-19.25,0
144225,5425,-13.41,0
144226,5424,-8.38,0
144227,5404,-4.80,0
144228,5376,-2.91,0
144229,5358,-2.42,0
144230,5367,-2.51,0
144231,5411,-2.07,0
144232,5473,0.11,0
144233,5538,5.21,0
144234,5584,14.29,0
144235,5613,28.23,0
144236,5643,47.74,0
144237,5666,73.38,0
144238,5712,105.60,0
144239,5759,144.47,0
144240,5814,189.28,0
144241,5861,238.14,0
144242,5875,288.03,0
144243,5853,335.18,0
144244,5807,375.73,0
144245,5777,406.44,0
144246,5791,425.52,0
144247,5830,433.46,0
144248,5884,433.16,0
144249,5939,429.10,0
144250,5991,425.95,0
144251,6008,427.29,0
144252,5996,435.05,0
144253,5960,449.28,0
144254,5922,468.36,0
144255,5907,489.36,0
144256,5913,508.68,0
144257,5924,522.89,0
144258,5916,529.35,0
144259,5870,526.50,0
144260,5784,513.63,0
144261,5683,490.54,0
144262,5592,457.35,0
144263,5523,414.54,0
144264,5489,363.26,0
144265,5491,305.42,0
144266,5497,243.70,0
144267,5482,181.37,0
144268,5442,121.76,0
144269,5385,67.64,0
144270,5332,20.72,0
144271,5300,-18.36,0
144272,5297,-49.87,0
144273,5315,-74.65,0
144274,5336,-93.86,0
144275,5342,-108.83,0
144276,5316,-121.02,0
144277,5269,-131.90,0
144278,5224,-142.78,0
144279,5199,-154.51,0
144280,5204,-167.17,0
144281,5235,-179.96,0
144282,5294,-191.47,0
144283,5327,-200.02,0
144284,5340,-204.21,0
144285,5328,-203.32,0
144286,5305,-197.51,0
144287,5287,-187.60,0
144288,5284,-174.73,0
144289,5310,-160.10,0
144290,5353,-144.87,0
144291,5385,-130.03,0
144292,5384,-116.46,0
144293,5338,-105.05,0
144294,5269,-96.97,0
144295,5189,-93.71,0
144296,5126,-96.86,0
144297,5116,-107.72,0
144298,5175,-126.53,0
144299,5293,-151.64,0
144300,5423,-178.61,0
144301,5611,-200.16,0
144302,5876,-206.58,0
144303,6239,-186.22,0
144304,6702,-125.74,0
144305,7291,-10.82,0
144306,7931,172.39,0
144307,8590,435.09,0
144308,9241,783.12,0
144309,9843,1214.85,0
144310,10407,1720.51,0
144311,10874,2283.33,0
144312,10989,2880.86,0
144313,10963,3484.73,0
144314,10720,4059.19,0
144315,9981,4561.13,0
144316,8816,4941.00,0
144317,7329,5143.57,0
144318,5798,5111.65,0
144319,4498,4796.30,0
144320,3599,4172.96,0
144321,3124,3257.63,0
144322,3021,2115.08,0
144323,3202,853.61,0
144324,3552,-392.90,0
144325,3965,-1490.16,0
144326,4354,-2328.44,0
144327,4677,-2841.20,0
144328,4924,-3013.79,0
144329,5105,-2881.18,0
144330,5235,-2516.75,0
144331,5336,-2015.09,0
144332,5392,-1473.21,0
144333,5402,-973.96,0
144334,5372,-574.80,0
144335,5308,-303.52,0
144336,5243,-160.30,0
144337,5194,-124.72,0
144338,5178,-165.05,0
144339,5202,-247.25,0
144340,5241,-341.78,0
144341,5283,-427.25,0
144342,5302,-491.12,0
144343,5288,-528.39,0
144344,5261,-539.62,0
144345,5234,-528.97,0
144346,5223,-502.79,0
144347,5240,-468.48,0
144348,5277,-433.48,0
144349,5320,-404.08,0
144350,5348,-384.21,0
144351,5348,-374.61,0
144352,5331,-372.91,0
144353,5307,-374.67,0
144354,5294,-375.07,0
144355,5301,-370.70,0
144356,5337,-360.64,0
144357,5386,-346.41,0
144358,5421,-330.83,0
144359,5423,-316.46,0
144360,5397,-304.54,0
144361,5358,-294.83,0
144362,5334,-286.25,0
144363,5338,-277.73,0
144364,5367,-268.91,0
144365,5417,-260.22,0
144366,5455,-252.58,0
144367,5470,-246.62,0
144368,5459,-242.18,0
144369,5430,-238.18,0
144370,5402,-233.04,0
144371,5392,-225.43,0
144372,5415,-215.03,0
144373,5458,-202.79,0
144374,5506,-190.44,0
144375,5540,-179.65,0
144376,5538,-171.10,0
144377,5514,-164.21,0
144378,5484,-157.44,0
144379,5470,-149.20,0
144380,5483,-138.62,0
144381,5525,-126.02,0
144382,5572,-112.68,0
144383,5610,-100.20,0
144384,5613,-89.68,0
144385,5586,-81.25,0
144386,5553,-74.20,0
144387,5531,-67.45,0
144388,5535,-60.11,0
144389,5568,-51.94,0
144390,5613,-43.40,0
144391,5654,-35.36,0
144392,5673,-28.55,0
144393,5669,-23.02,0
144394,5651,-17.99,0
144395,5641,-11.99,0
144396,5643,-3.47,0
144397,5673,8.52,0
144398,5719,23.79,0
144399,5769,41.09,0
144400,5802,58.67,0
144401,5802,75.10,0
144402,5779,89.81,0
144403,5758,103.07,0
144404,5749,115.63,0
144405,5764,128.16,0
144406,5802,140.83,0
144407,5855,153.16,0
144408,5899,164.38,0
144409,5916,174.06,0
144410,5905,182.57,0
144411,5892,190.99,0
144412,5882,200.73,0
144413,5904,212.93,0
144414,5952,228.04,0
144415,6014,245.69,0
144416,6070,264.95,0
144417,6099,284.82,0
144418,6100,304.62,0
144419,6087,324.18,0
144420,6075,343.73,0
144421,6085,363.62,0
144422,6121,383.93,0
144423,6174,404.35,0
144424,6224,424.14,0
144425,6254,442.44,0
144426,6254,458.62,0
144427,6229,472.52,0
144428,6208,484.42,0
144429,6201,494.88,0
144430,6220,504.45,0
144431,6268,513.46,0
144432,6317,521.93,0
144433,6345,529.68,0
144434,6345,536.49,0
144435,6324,542.22,0
144436,6289,546.88,0
144437,6269,550.63,0
144438,6264,553.67,0
144439,6293,556.00,0
144440,6335,557.31,0
144441,6369,557.18,0
144442,6381,555.38,0
144443,6354,552.06,0
144444,6313,547.73,0
144445,6281,542.99,0
144446,6269,538.27,0
144447,6288,533.74,0
144448,6329,529.28,0
144449,6369,524.62,0
144450,6385,519.60,0
144451,6371,514.25,0
144452,6338,508.82,0
144453,6300,503.67,0
144454,6273,499.07,0
144455,6276,495.04,0
144456,6294,491.14,0
144457,6316,486.52,0
144458,6317,480.09,0
144459,6290,470.80,0
144460,6232,457.88,0
144461,6165,441.01,0
144462,6106,420.27,0
144463,6068,395.98,0
144464,6057,368.47,0
144465,6051,337.94,0
144466,6039,304.39,0
144467,5999,267.80,0
144468,5929,228.27,0
144469,5848,186.10,0
144470,5774,141.87,0
144471,5729,96.34,0
144472,5714,50.39,0
144473,5726,4.95,0
144474,5740,-39.07,0
144475,5721,-80.80,0
144476,5674,-119.50,0
144477,5607,-154.83,0
144478,5535,-186.93,0
144479,5487,-216.42,0
144480,5470,-244.16,0
144481,5479,-271.04,0
144482,5496,-297.72,0
144483,5507,-324.46,0
144484,5491,-350.99,0
144485,5454,-376.52,0
144486,5404,-399.90,0
144487,5372,-419.98,0
144488,5369,-435.96,0
144489,5390,-447.59,0
144490,5424,-455.21,0
144491,5445,-459.59,0
144492,5440,-461.85,0
144493,5410,-463.12,0
144494,5375,-464.35,0
144495,5341,-466.03,0
144496,5330,-468.08,0
144497,5349,-470.09,0
144498,5377,-471.60,0
144499,5410,-472.36,0
144500,5426,-472.45,0
144501,5415,-472.07,0
144502,5388,-471.27,0
144503,5366,-469.81,0
144504,5363,-467.17,0
144505,5383,-462.63,0
144506,5419,-455.61,0
144507,5459,-446.02,0
144508,5482,-434.40,0
144509,5473,-421.78,0
144510,5444,-409.41,0
144511,5412,-398.39,0
144512,5398,-389.33,0
144513,5412,-382.19,0
144514,5444,-376.29,0
144515,5495,-370.71,0
144516,5528,-364.55,0
144517,5535,-357.27,0
144518,5514,-348.73,0
144519,5482,-339.20,0
144520,5461,-329.17,0
144521,5464,-319.09,0
144522,5482,-309.22,0
144523,5531,-299.67,0
144524,5571,-290.51,0
144525,5585,-281.79,0
144526,5572,-273.52,0
144527,5533,-265.73,0
144528,5505,-258.51,0
144529,5489,-251.98,0
144530,5501,-246.16,0
144531,5533,-241.04,0
144532,5598,-236.55,0
144533,5597,-232.49,0
144534,5595,-228.60,0
144535,5564,-224.74,0
144536,5534,-221.01,0
144537,5515,-217.45,0
144538,5526,-213.93,0
144539,5557,-210.15,0
144540,5601,-205.80,0
144541,5631,-200.73,0
144542,5631,-195.01,0
144543,5601,-188.98,0
144544,5560,-183.15,0
144545,5524,-178.12,0
144546,5514,-174.42,0
144547,5532,-172.36,0
144548,5566,-171.99,0
144549,5587,-173.15,0
144550,5585,-175.62,0
144551,5556,-179.27,0
144552,5512,-184.14,0
144553,5470,-190.24,0
144554,5452,-197.41,0
144555,5463,-205.21,0
144556,5499,-212.99,0
144557,5535,-220.02,0
144558,5545,-225.67,0
144559,5527,-229.67,0
144560,5492,-232.20,0
144561,5456,-233.78,0
144562,5430,-234.95,0
144563,5428,-236.03,0
144564,5453,-237.13,0
144565,5483,-238.29,0
144566,5496,-239.65,0
144567,5484,-241.49,0
144568,5454,-244.21,0
144569,5414,-248.15,0
144570,5386,-253.28,0
144571,5383,-259.10,0
144572,5400,-264.80,0
144573,5437,-269.49,0
144574,5464,-272.62,0
144575,5468,-274.07,0
144576,5451,-274.15,0
144577,5418,-273.38,0
144578,5389,-272.23,0
144579,5370,-270.87,0
144580,5376,-269.27,0
144581,5401,-267.46,0
144582,5426,-265.75,0
144583,5431,-264.65,0
144584,5409,-264.84,0
144585,5370,-266.88,0
144586,5327,-271.06,0
144587,5312,-277.19,0
144588,5318,-284.52,0
144589,5349,-291.87,0
144590,5388,-297.97,0
144591,5411,-301.83,0
144592,5405,-303.02,0
144593,5372,-301.76,0
144594,5334,-298.84,0
144595,5308,-295.24,0
144596,5298,-291.83,0
144597,5322,-289.12,0
144598,5361,-287.27,0
144599,5396,-286.11,0
144600,5413,-285.26,0
144601,5399,-284.17,0
144602,5368,-282.24,0
144603,5341,-279.01,0
144604,5334,-274.22,0
144605,5341,-267.89,0
144606,5360,-260.41,0
144607,5391,-252.62,0
144608,5404,-245.70,0
144609,5386,-240.77,0
144610,5363,-238.45,0
144611,5340,-238.71,0
144612,5332,-240.65,0
144613,5349,-242.75,0
144614,5389,-243.28,0
144615,5437,-240.83,0
144616,5469,-234.68,0
144617,5467,-224.93,0
144618,5434,-212.45,0
144619,5399,-198.73,0
144620,5369,-185.55,0
144621,5362,-174.40,0
144622,5380,-166.24,0
144623,5402,-161.44,0
144624,5437,-159.88,0
144625,5443,-161.08,0
144626,5417,-164.28,0
144627,5381,-168.52,0
144628,5355,-172.92,0
144629,5350,-176.69,0
144630,5370,-179.09,0
144631,5408,-179.55,0
144632,5445,-177.73,0
144633,5461,-173.71,0
144634,5436,-167.99,0
144635,5401,-161.50,0
144636,5365,-155.41,0
144637,5350,-150.75,0
144638,5367,-147.97,0
144639,5402,-146.78,0
144640,5446,-146.33,0
144641,5469,-145.53,0
144642,5456,-143.59,0
144643,5421,-140.30,0
144644,5377,-136.17,0
144645,5349,-132.17,0
144646,5347,-129.25,0
144647,5374,-127.95,0
144648,5414,-128.21,0
144649,5450,-129.49,0
144650,5461,-130.95,0
144651,5444,-131.70,0
144652,5420,-131.06,0
144653,5395,-128.59,0
144654,5396,-124.11,0
144655,5425,-117.58,0
144656,5469,-109.14,0
144657,5504,-99.06,0
144658,5516,-87.86,0
144659,5492,-76.39,0
144660,5454,-65.81,0
144661,5417,-57.33,0
144662,5401,-51.83,0
144663,5420,-49.50,0
144664,5466,-49.68,0
144665,5522,-51.02,0
144666,5568,-51.73,0
144667,5597,-50.00,0
144668,5621,-44.19,0
144669,5641,-32.89,0
144670,5673,-14.84,0
144671,5713,10.99,0
144672,5767,44.88,0
144673,5812,85.88,0
144674,5842,131.49,0
144675,5841,177.88,0
144676,5806,220.64,0
144677,5776,255.69,0
144678,5773,280.34,0
144679,5794,294.11,0
144680,5835,299.05,0
144681,5887,298.97,0
144682,5946,298.16,0
144683,5980,300.18,0
144684,5975,307.22,0
144685,5932,319.79,0
144686,5884,336.65,0
144687,5849,355.12,0
144688,5840,371.74,0
144689,5856,383.20,0
144690,5865,387.13,0
144691,5857,382.50,0
144692,5816,369.46,0
144693,5751,349.00,0
144694,5679,322.48,0
144695,5617,291.39,0
144696,5578,257.09,0
144697,5574,220.75,0
144698,5575,183.33,0
144699,5566,145.59,0
144700,5529,108.06,0
144701,5469,71.02,0
144702,5405,34.49,0
144703,5360,-1.53,0
144704,5339,-36.75,0
144705,5351,-70.34,0
144706,5384,-101.10,0
144707,5411,-127.74,0
144708,5417,-149.22,0
144709,5387,-165.14,0
144710,5343,-175.88,0
144711,5315,-182.50,0
144712,5304,-186.33,0
144713,5317,-188.39,0
144714,5359,-189.22,0
144715,5409,-188.88,0
144716,5437,-187.13,0
144717,5438,-183.60,0
144718,5416,-178.01,0
144719,5381,-170.39,0
144720,5357,-161.11,0
144721,5364,-150.86,0
144722,5397,-140.51,0
144723,5435,-130.81,0
144724,5449,-122.33,0
144725,5425,-115.55,0
144726,5360,-111.17,0
144727,5277,-110.35,0
144728,5205,-114.65,0
144729,5182,-125.55,0
144730,5237,-143.59,0
144731,5355,-167.26,0
144732,5528,-192.17,0
144733,5766,-210.73,0
144734,6073,-212.44,0
144735,6470,-184.40,0
144736,6962,-112.02,0
144737,7550,19.82,0
144738,8185,225.05,0
144739,8852,513.82,0
144740,9507,890.01,0
144741,10120,1349.40,0
144742,10639,1879.43,0
144743,10955,2460.20,0
144744,10978,3065.08,0
144745,10885,3660.66,0
144746,10382,4206.86,0
144747,9477,4657.83,0
144748,8222,4962.44,0
144749,6769,5066.06,0
144750,5372,4916.72,0
144751,4266,4477.38,0
144752,3531,3741.38,0
144753,3179,2744.81,0
144754,3157,1569.09,0
144755,3385,330.71,0
144756,3757,-839.01,0
144757,4173,-1818.34,0
144758,4546,-2516.95,0
144759,4841,-2890.23,0
144760,5057,-2943.55,0
144761,5201,-2726.41,0
144762,5293,-2318.94,0
144763,5353,-1814.43,0
144764,5391,-1301.99,0
144765,5397,-852.67,0
144766,5372,-511.35,0
144767,5314,-294.94,0
144768,5245,-196.37,0
144769,5182,-192.16,0
144770,5150,-251.11,0
144771,5161,-342.02,0
144772,5203,-438.84,0
144773,5252,-523.04,0
144774,5295,-583.76,0
144775,5305,-616.70,0
144776,5283,-622.61,0
144777,5249,-605.93,0
144778,5222,-573.70,0
144779,5216,-534.34,0
144780,5242,-496.16,0
144781,5283,-465.82,0
144782,5319,-446.88,0
144783,5329,-439.30,0
144784,5315,-439.94,0
144785,5286,-444.04,0
144786,5268,-447.01,0
144787,5267,-445.82,0
144788,5295,-439.60,0
144789,5338,-429.33,0
144790,5379,-416.84,0
144791,5398,-403.81,0
144792,5391,-391.07,0
144793,5356,-378.56,0
144794,5326,-365.90,0
144795,5312,-353.02,0
144796,5327,-340.53,0
144797,5365,-329.52,0
144798,5407,-320.96,0
144799,5436,-315.12,0
144800,5437,-311.24,0
144801,5417,-307.74,0
144802,5387,-302.85,0
144803,5369,-295.40,0
144804,5377,-285.30,0
144805,5417,-273.49,0
144806,5466,-261.44,0
144807,5503,-250.27,0
144808,5509,-240.29,0
144809,5484,-231.00,0
144810,5451,-221.63,0
144811,5423,-211.72,0
144812,5420,-201.45,0
144813,5445,-191.60,0
144814,5485,-183.17,0
144815,5521,-176.85,0
144816,5547,-172.67,0
144817,5542,-169.76,0
144818,5519,-166.64,0
144819,5502,-161.73,0
144820,5500,-154.00,0
144821,5524,-143.28,0
144822,5567,-130.21,0
144823,5615,-115.95,0
144824,5643,-101.57,0
144825,5640,-87.70,0
144826,5613,-74.52,0
144827,5578,-61.97,0
144828,5571,-50.09,0
144829,5587,-39.16,0
144830,5633,-29.44,0
144831,5695,-20.90,0
144832,5746,-13.01,0
144833,5765,-4.60,0
144834,5751,5.73,0
144835,5717,19.05,0
144836,5694,35.44,0
144837,5695,53.87,0
144838,5725,72.48,0
144839,5773,89.30,0
144840,5811,102.95,0
144841,5831,112.99,0
144842,5822,120.00,0
144843,5802,125.19,0
144844,5786,130.01,0
144845,5799,135.75,0
144846,5837,143.36,0
144847,5894,153.41,0
144848,5948,166.11,0
144849,5981,181.35,0
144850,5983,198.74,0
144851,5962,217.62,0
144852,5938,237.09,0
144853,5923,256.10,0
144854,5931,273.58,0
144855,5961,288.50,0
144856,6004,300.04,0
144857,6038,307.81,0
144858,6050,312.12,0
144859,6048,314.01,0
144860,6035,315.11,0
144861,6040,317.30,0
144862,6061,322.33,0
144863,6102,331.37,0
144864,6153,344.75,0
144865,6192,361.83,0
144866,6198,381.21,0
144867,6173,400.97,0
144868,6135,419.03,0
144869,6101,433.47,0
144870,6081,442.92,0
144871,6091,446.72,0
144872,6127,444.95,0
144873,6164,438.45,0
144874,6183,428.67,0
144875,6174,417.49,0
144876,6142,406.77,0
144877,6110,397.94,0
144878,6132,391.80,0
144879,6109,388.72,0
144880,6147,388.57,0
144881,6190,390.63,0
144882,6224,393.77,0
144883,6231,397.02,0
144884,6217,399.95,0
144885,6182,402.60,0
144886,6158,405.23,0
144887,6150,407.97,0
144888,6160,410.52,0
144889,6184,412.19,0
144890,6196,411.98,0
144891,6181,408.89,0
144892,6127,402.09,0
144893,6057,390.97,0
144894,5989,375.04,0
144895,5940,353.97,0
144896,5919,327.70,0
144897,5914,296.50,0
144898,5915,261.07,0
144899,5893,222.45,0
144900,5835,181.89,0
144901,5766,140.54,0
144902,5693,99.22,0
144903,5637,58.40,0
144904,5605,18.27,0
144905,5595,-21.13,0
144906,5592,-59.92,0
144907,5585,-98.23,0
144908,5557,-136.09,0
144909,5503,-173.24,0
144910,5450,-209.13,0
144911,5406,-243.02,0
144912,5383,-274.15,0
144913,5388,-301.97,0
144914,5412,-326.27,0
144915,5425,-347.17,0
144916,5426,-365.01,0
144917,5401,-380.14,0
144918,5366,-392.82,0
144919,5344,-403.10,0
144920,5347,-410.80,0
144921,5373,-415.49,0
144922,5413,-416.67,0
144923,5446,-414.03,0
144924,5451,-407.83,0
144925,5416,-399.00,0
144926,5370,-389.26,0
144927,5331,-380.70,0
144928,5311,-375.22,0
144929,5325,-373.76,0
144930,5361,-376.08,0
144931,5407,-380.86,0
144932,5434,-386.15,0
144933,5429,-389.96,0
144934,5383,-390.92,0
144935,5345,-388.70,0
144936,5321,-384.08,0
144937,5328,-378.36,0
144938,5365,-372.69,0
144939,5411,-367.62,0
144940,5446,-362.99,0
144941,5456,-358.22,0
144942,5441,-352.67,0
144943,5414,-345.91,0
144944,5393,-337.77,0
144945,5395,-328.32,0
144946,5427,-317.74,0
144947,5475,-306.23,0
144948,5523,-293.93,0
144949,5546,-280.96,0
144950,5529,-267.42,0
144951,5495,-253.62,0
144952,5458,-240.18,0
144953,5439,-227.94,0
144954,5446,-217.69,0
144955,5475,-209.99,0
144956,5518,-205.03,0
144957,5552,-202.53,0
144958,5558,-201.68,0
144959,5545,-201.23,0
144960,5533,-199.73,0
144961,5529,-195.79,0
144962,5536,-188.33,0
144963,5573,-176.86,0
144964,5610,-161.78,0
144965,5635,-144.33,0
144966,5643,-126.35,0
144967,5628,-109.75,0
144968,5606,-95.97,0
144969,5593,-85.52,0
144970,5593,-77.92,0
144971,5605,-72.00,0
144972,5631,-66.60,0
144973,5650,-61.17,0
144974,5645,-56.03,0
144975,5618,-52.16,0
144976,5575,-50.77,0
144977,5548,-52.73,0
144978,5536,-58.14,0
144979,5555,-66.10,0
144980,5592,-74.95,0
144981,5630,-82.76,0
144982,5664,-87.92,0
144983,5668,-89.43,0
144984,5646,-86.95,0
144985,5609,-80.79,0
144986,5575,-71.89,0
144987,5569,-61.71,0
144988,5587,-52.06,0
144989,5635,-44.60,0
144990,5643,-40.34,0
144991,5644,-39.50,0
144992,5613,-41.69,0
144993,5558,-46.29,0
144994,5523,-52.67,0
144995,5509,-60.33,0
144996,5525,-68.83,0
144997,5563,-77.63,0
144998,5594,-86.09,0
144999,5595,-93.50,0
145000,5574,-99.40,0
145001,5524,-103.78,0
145002,5482,-107.13,0
145003,5460,-110.25,0
145004,5462,-113.90,0
145005,5477,-118.58,0
145006,5498,-124.52,0
145007,5505,-131.81,0
145008,5480,-140.47,0
145009,5436,-150.46,0
145010,5388,-161.70,0
145011,5352,-173.98,0
145012,5355,-186.91,0
145013,5367,-199.89,0
145014,5392,-212.23,0
145015,5415,-223.38,0
145016,5421,-233.03,0
145017,5394,-241.01,0
145018,5357,-247.19,0
145019,5327,-251.49,0
145020,5319,-253.97,0
145021,5340,-254.78,0
145022,5370,-254.21,0
145023,5404,-252.60,0
145024,5416,-250.35,0
145025,5395,-247.80,0
145026,5357,-245.29,0
145027,5324,-243.09,0
145028,5305,-241.41,0
145029,5310,-240.35,0
145030,5340,-239.87,0
145031,5372,-239.89,0
145032,5399,-240.28,0
145033,5393,-240.81,0
145034,5354,-241.12,0
145035,5306,-240.98,0
145036,5275,-240.46,0
145037,5271,-240.01,0
145038,5296,-240.16,0
145039,5338,-241.25,0
145040,5377,-243.15,0
145041,5385,-245.25,0
145042,5360,-246.62,0
145043,5324,-246.41,0
145044,5286,-244.26,0
145045,5263,-240.42,0
145046,5265,-235.78,0
145047,5294,-231.64,0
145048,5323,-229.32,0
145049,5326,-229.69,0
145050,5308,-232.90,0
145051,5285,-238.42,0
145052,5272,-245.14,0
145053,5278,-251.34,0
145054,5302,-254.99,0
145055,5353,-254.23,0
145056,5413,-247.89,0
145057,5449,-235.72,0
145058,5443,-218.38,0
145059,5404,-197.36,0
145060,5361,-174.92,0
145061,5324,-153.76,0
145062,5315,-136.45,0
145063,5346,-124.79,0
145064,5395,-119.44,0
145065,5432,-119.61,0
145066,5435,-123.34,0
145067,5395,-128.22,0
145068,5356,-132.34,0
145069,5333,-134.74,0
145070,5332,-135.26,0
145071,5361,-134.03,0
145072,5404,-131.22,0
145073,5438,-126.92,0
145074,5440,-121.35,0
145075,5411,-115.07,0
145076,5375,-109.00,0
145077,5347,-104.18,0
145078,5317,-101.30,0
145079,5351,-100.44,0
145080,5389,-101.07,0
145081,5436,-102.14,0
145082,5470,-102.42,0
145083,5469,-100.81,0
145084,5442,-96.63,0
145085,5408,-89.77,0
145086,5385,-80.74,0
145087,5379,-70.45,0
145088,5406,-60.11,0
145089,5451,-50.92,0
145090,5485,-43.77,0
145091,5491,-38.93,0
145092,5460,-36.06,0
145093,5422,-34.54,0
145094,5388,-33.76,0
145095,5378,-33.31,0
145096,5402,-32.94,0
145097,5448,-32.53,0
145098,5488,-31.89,0
145099,5503,-30.76,0
145100,5482,-28.88,0
145101,5460,-26.13,0
145102,5458,-22.51,0
145103,5492,-17.71,0
145104,5562,-10.59,0
145105,5654,0.79,0
145106,5740,18.70,0
145107,5787,44.83,0
145108,5796,79.46,0
145109,5764,120.90,0
145110,5724,165.71,0
145111,5694,209.40,0
145112,5693,247.53,0
145113,5729,276.66,0
145114,5788,295.19,0
145115,5835,303.62,0
145116,5860,304.40,0
145117,5864,301.25,0
145118,5849,298.19,0
145119,5836,298.74,0
145120,5839,305.12,0
145121,5867,317.85,0
145122,5904,335.73,0
145123,5942,356.26,0
145124,5947,376.41,0
145125,5896,393.29,0
145126,5804,404.48,0
145127,5718,407.86,0
145128,5660,401.66,0
145129,5641,384.81,0
145130,5639,357.51,0
145131,5642,321.31,0
145132,5626,278.75,0
145133,5573,232.71,0
145134,5498,185.73,0
145135,5417,139.65,0
145136,5359,95.49,0
145137,5342,53.67,0
145138,5366,14.42,0
145139,5399,-21.85,0
145140,5416,-54.39,0
145141,5394,-82.45,0
145142,5354,-105.68,0
145143,5310,-124.33,0
145144,5292,-139.05,0
145145,5315,-150.26,0
145146,5361,-157.72,0
145147,5418,-160.61,0
145148,5458,-158.06,0
145149,5463,-149.90,0
145150,5433,-137.14,0
145151,5389,-121.87,0
145152,5357,-106.67,0
145153,5338,-93.80,0
145154,5346,-84.64,0
145155,5376,-79.59,0
145156,5422,-78.42,0
145157,5454,-80.34,0
145158,5455,-84.10,0
145159,5422,-88.05,0
145160,5378,-90.57,0
145161,5340,-90.64,0
145162,5309,-88.22,0
145163,5284,-84.61,0
145164,5270,-82.39,0
145165,5292,-84.93,0
145166,5348,-94.91,0
145167,5443,-112.23,0
145168,5623,-132.26,0
145169,5906,-145.15,0
145170,6303,-136.41,0
145171,6823,-88.53,0
145172,7449,16.55,0
145173,8112,194.95,0
145174,8779,458.57,0
145175,9419,812.97,0
145176,10048,1256.18,0
145177,10685,1778.67,0
145178,10997,2364.18,0
145179,11010,2988.92,0
145180,10997,3618.65,0
145181,10888,4208.91,0
145182,10210,4710.55,0
145183,8938,5074.88,0
145184,7329,5252.89,0
145185,5779,5193.98,0
145186,4541,4853.33,0
145187,3743,4208.82,0
145188,3357,3278.98,0
145189,3281,2131.44,0
145190,3423,876.26,0
145191,3681,-353.84,0
145192,3980,-1429.25,0
145193,4284,-2247.42,0
145194,4575,-2749.29,0
145195,4844,-2925.46,0
145196,5085,-2812.31,0
145197,5277,-2480.29,0
145198,5398,-2017.84,0
145199,5429,-1514.54,0
145200,5416,-1046.66,0
145201,5363,-667.42,0
145202,5315,-402.88,0
145203,5285,-253.68,0
145204,5277,-201.51,0
145205,5291,-218.02,0
145206,5310,-273.57,0
145207,5316,-343.49,0
145208,5301,-410.75,0
145209,5271,-465.68,0
145210,5249,-503.96,0
145211,5254,-524.41,0
145212,5261,-527.61,0
145213,5302,-515.59,0
145214,5341,-492.27,0
145215,5370,-463.29,0
145216,5366,-434.95,0
145217,5349,-412.55,0
145218,5320,-398.77,0
145219,5309,-392.89,0
145220,5317,-391.39,0
145221,5345,-389.66,0
145222,5373,-384.16,0
145223,5408,-373.99,0
145224,5435,-360.91,0
145225,5435,-347.94,0
145226,5412,-337.29,0
145227,5379,-329.17,0
145228,5351,-322.03,0
145229,5361,-313.82,0
145230,5389,-303.55,0
145231,5427,-291.91,0
145232,5458,-281.02,0
145233,5474,-273.19,0
145234,5459,-269.53,0
145235,5437,-269.01,0
145236,5420,-268.85,0
145237,5419,-265.73,0
145238,5438,-257.44,0
